location amplitude width
4.998352156468740191e+02 1.975352863898674727e+01 4.139541723466488854e+00
5.000185298176243691e+02 2.103664366278831821e+01 4.349395130740878024e+00
5.001927514460426210e+02 1.926443440742330893e+01 4.481606074140033869e+00
5.002218039256239877e+02 1.958087213428127882e+01 4.418301982392009108e+00
5.001796431251361241e+02 1.955634708416822320e+01 3.825961704477076619e+00
5.001848150710047776e+02 1.979028209717722930e+01 4.274788224776269630e+00
5.001108940894760622e+02 1.982687570360863916e+01 4.033921167733162783e+00
5.000005894417605532e+02 1.966528341198997154e+01 4.263248110051819140e+00
4.998120071129168309e+02 2.045739918192690965e+01 4.008269095476049593e+00
5.001191857294955980e+02 1.958160411771924814e+01 3.791154985165519964e+00
5.001552421677320126e+02 1.895201018772831603e+01 4.516024237855408074e+00
5.000541208689230643e+02 2.069410954298900052e+01 3.875386877302690269e+00
5.000338110230831603e+02 1.837595044817792456e+01 4.120577578418179066e+00
5.001798195591096032e+02 2.031179700218905637e+01 3.766092499665198989e+00
5.000712402786571147e+02 1.894576598338298012e+01 4.025422676209670314e+00
5.000592568354417722e+02 1.897190300731718438e+01 4.235228530409688830e+00
4.997090709932365371e+02 2.126959809444444005e+01 3.964172489395866972e+00
4.999438754709291857e+02 1.905067749799409782e+01 4.305486930700161530e+00
5.000889292663581500e+02 2.124303399245113155e+01 3.783392693351985248e+00
4.996495087080567146e+02 2.131281536713259683e+01 3.948857723725549995e+00
5.000288096271370932e+02 1.856623888308907766e+01 4.395680123043931076e+00
4.998321254965724165e+02 1.904467271092430991e+01 4.227939246758517733e+00
5.000560209982714923e+02 1.931707013793290173e+01 4.190051166242453995e+00
5.001277380256374272e+02 1.751252628686162183e+01 4.355611506975049174e+00
4.999554105827213561e+02 2.023586188670790875e+01 4.063337425645488388e+00
4.998766510942432433e+02 1.977348237003491960e+01 4.079300354962160036e+00
4.999465635632461158e+02 2.014817662905898743e+01 4.416601877468518289e+00
4.998334251461186000e+02 1.949150039520046462e+01 4.183613175522835625e+00
5.000144999168891218e+02 1.926157125366630396e+01 4.222899358798681391e+00
4.999285859384964397e+02 1.859684454012719357e+01 4.111142479292722918e+00
5.000489680568876452e+02 1.937148890230033160e+01 4.283736200195493282e+00
4.999313199818753333e+02 1.861696203125313431e+01 4.340417134218339967e+00
4.999907930025624410e+02 2.005298134701558155e+01 4.096335826039167571e+00
5.001917472679902517e+02 2.015976902472955246e+01 3.953136276792915460e+00
4.999997946653080589e+02 2.004476762002724399e+01 4.061289229410618873e+00
5.002655654566598855e+02 1.923887584562211117e+01 3.934843621248397927e+00
4.998955610280377186e+02 2.139454019797870643e+01 3.864587166740477198e+00
5.000474563330208753e+02 1.936188330831530990e+01 4.440511074058496099e+00
5.003759603475328390e+02 1.822245647683282499e+01 4.313866767238124567e+00
5.001493689811259173e+02 1.864188661041247030e+01 4.305457269762937855e+00
4.998704586730358415e+02 2.019053442095914619e+01 4.190494041415331772e+00
5.002434976929897061e+02 1.967123091139762892e+01 4.200425636466003532e+00
4.996159868641692015e+02 2.009149580210870312e+01 4.076868992833165173e+00
5.000704167392805743e+02 1.881236373173901555e+01 4.356846079804279626e+00
4.998821751698665707e+02 2.023981947245369284e+01 4.079543822573921119e+00
5.000047636185202578e+02 1.933547703696208941e+01 4.175628761969902847e+00
4.999851288761012142e+02 1.886665866062719132e+01 4.012181710253512890e+00
5.000170508881085425e+02 1.905636572511004445e+01 4.364331500797798746e+00
4.997875448392023827e+02 2.007204544377236033e+01 4.279544251002198152e+00
5.000312086558641340e+02 2.172140050628036434e+01 4.000128081913913114e+00
4.999901341923486484e+02 1.967545690487760268e+01 4.124472658302794414e+00
4.999307150765619099e+02 2.048997179738324803e+01 3.854565465438617888e+00
4.999427837565305595e+02 2.128349791014032633e+01 3.921847219710993482e+00
5.002199015274605358e+02 2.151537663988472460e+01 3.780170195956991996e+00
4.998499043764128942e+02 2.044794112658716401e+01 4.015439510372468490e+00
5.001494234222412842e+02 1.936136770596183965e+01 3.941432418387096792e+00
5.000287794141765971e+02 1.819697743969796377e+01 4.494710945531600110e+00
4.997472440241115237e+02 1.879115851272970872e+01 4.237275542970852626e+00
5.000795812308755330e+02 1.984439324976708008e+01 3.966353915105088390e+00
4.999025967059904474e+02 1.892908317732713286e+01 4.359996492774229182e+00
4.993977473751870093e+02 2.029412746496097242e+01 4.191484463074630185e+00
4.998927907802572577e+02 1.869737374592147461e+01 4.197406826751299391e+00
5.000948355090938549e+02 1.869784670468583698e+01 4.398872303523790883e+00
4.998700385543737639e+02 1.929755893737619843e+01 4.181169006456909365e+00
4.998950310678832238e+02 1.987907422837036364e+01 4.130452278119984832e+00
5.000468084863382501e+02 1.856205682212877761e+01 4.500987580802396693e+00
4.998550209834679094e+02 1.911937547057897291e+01 3.830014917252139828e+00
4.999631530849048318e+02 2.097597887810169937e+01 4.012524906057488572e+00
4.999514815169080180e+02 1.934307160210293475e+01 3.657575548697185042e+00
5.004307757812045452e+02 1.928912798166269837e+01 4.116895983385142621e+00
5.001252660633330720e+02 1.938737785365691124e+01 4.096149286691467495e+00
5.003806533239422834e+02 2.062086538222147780e+01 4.052135654980823176e+00
5.000218101136490532e+02 1.963011389012255492e+01 4.356795109841157476e+00
4.998574032598252188e+02 2.036585071223397492e+01 4.147537806827316764e+00
5.000364106888153515e+02 1.897869789479667091e+01 4.202961058605708899e+00
5.000287794141765971e+02 1.819697743969796377e+01 4.494710945531600110e+00
5.002762531762086837e+02 2.000426686846081026e+01 4.183229798848155490e+00
5.002579566874660486e+02 1.976919152070492913e+01 4.162750129848046932e+00
5.004876951696820697e+02 1.970500600507014610e+01 4.355336209728926988e+00
5.003199364968747886e+02 1.964786107627777056e+01 4.208311801161714882e+00
4.997197013287667460e+02 1.955346433691913433e+01 3.978482239362461037e+00
5.002971756517258655e+02 1.926641591082492866e+01 4.277912660323639038e+00
4.999582928825560089e+02 1.965992397765771571e+01 4.030377977364127950e+00
4.999002017433532501e+02 2.107116245716347791e+01 3.983678017516469438e+00
4.999080625966014395e+02 2.023184235758307281e+01 4.020799714629457178e+00
4.996616443257644846e+02 1.927553925864716788e+01 4.318881357938219701e+00
5.002074746357267827e+02 1.986136481089344130e+01 4.095773198021806394e+00
5.000956866514941339e+02 2.065196989680820749e+01 3.799888709793207919e+00
5.000908279834641235e+02 1.990036695287199819e+01 4.008805148061459711e+00
5.001803105006554802e+02 1.815756096124680496e+01 4.646098540504980612e+00
5.000908279834641235e+02 1.990036695287199819e+01 4.008805148061459711e+00
5.000401809232344021e+02 1.970119823072526088e+01 3.945584797637090357e+00
5.001596997319206821e+02 1.940513543388891904e+01 4.048686795620281664e+00
5.000722254108370635e+02 1.982433411263139433e+01 4.234183630703671319e+00
5.002928000947899818e+02 1.831609095409980270e+01 4.644275682367480229e+00
4.999350176910392065e+02 1.943041701214950479e+01 4.222636005973072315e+00
4.999298198468197825e+02 1.890615516031255439e+01 4.094182364805273977e+00
5.000947445514523224e+02 1.990154705715733741e+01 4.130692173895654129e+00
4.999821489439319180e+02 1.909344461847404517e+01 4.035394536174226943e+00
5.001069858101973296e+02 1.843323369693651514e+01 4.338944571643605919e+00
4.999777696491880192e+02 1.971703563230991207e+01 4.620816808968966072e+00
4.997632116982695152e+02 2.081036928569926303e+01 4.085361263241961360e+00
4.997722503018204634e+02 1.980163932435735674e+01 4.136227572929148444e+00
4.999685624854995467e+02 2.022419121449040347e+01 4.062031854330824920e+00
4.995481868336210027e+02 1.969186103169229796e+01 4.082393330443840895e+00
4.999410717852586004e+02 1.939544609751910187e+01 4.184593253152609549e+00
4.997753863824370910e+02 2.075224220941612430e+01 3.708979265920274049e+00
5.002270132659119213e+02 2.037172008283916469e+01 4.182760546256340639e+00
4.999749914550188805e+02 1.911490444500745411e+01 4.106099421416879558e+00
5.003759603475328390e+02 1.822245647683282499e+01 4.313866767238124567e+00
5.003497433498331475e+02 1.860851427805251035e+01 4.391436045927750165e+00
5.003875072411905762e+02 1.910711116170206481e+01 4.222746541088578276e+00
5.000704167392805743e+02 1.881236373173901555e+01 4.356846079804279626e+00
5.000931658108365809e+02 2.011384865314740722e+01 4.012625464606987435e+00
4.999103062324272742e+02 1.945168011924412355e+01 4.148076557579631007e+00
5.000218101136490532e+02 1.963011389012255492e+01 4.356795109841157476e+00
4.995046001163052551e+02 2.089227920644058045e+01 3.878810191286438780e+00
4.997564088602073866e+02 1.880731164787134801e+01 4.162095903366049399e+00
5.000227053200147793e+02 1.900076052711306929e+01 4.263395601544981872e+00
5.000854940223241556e+02 2.142760931556691517e+01 3.843702795792946159e+00
5.000895476527040273e+02 1.837327072068687173e+01 4.445815653470639006e+00
5.003376157007907636e+02 1.857659851635259329e+01 4.409438051626302091e+00
4.998337314429999196e+02 1.897632950039972854e+01 4.284110621454314760e+00
4.999432340353423569e+02 1.929847950261386558e+01 4.153252957301187820e+00
4.996296819281274111e+02 1.974337855022988109e+01 4.169298014698320287e+00
4.998327561246026107e+02 1.954600674734065535e+01 4.290292004183560159e+00
5.002251305486281012e+02 2.081675669131835349e+01 3.773887310564894015e+00
4.999429367336892369e+02 1.809787881285285494e+01 4.522730646226457374e+00
4.997315657754834888e+02 1.868937941993560869e+01 4.317088295851523760e+00
4.998826432915354872e+02 2.119807993410842784e+01 4.166503162927701176e+00
4.996947677488954014e+02 1.772700377243049985e+01 4.507617896699811055e+00
4.996904633671310307e+02 1.888515801757143819e+01 4.145804150093855611e+00
5.000757291433952219e+02 1.960162431798963567e+01 4.121777602333981605e+00
4.999203854550265760e+02 1.893729410307222949e+01 4.320602511539934909e+00
4.997824470289978080e+02 1.947461690681902624e+01 4.044875328815393800e+00
4.996923643950941027e+02 1.975862425115476384e+01 4.069938532469072889e+00
4.998323243721912945e+02 1.973561062042288228e+01 4.065800282177004732e+00
5.000084164072045496e+02 1.953346174933662027e+01 3.881873687846195686e+00
5.003585405544422429e+02 1.799296005457802039e+01 4.199316673884676554e+00
5.002321972826345018e+02 1.990483103817081201e+01 4.126242923044207700e+00
4.997139565819095424e+02 1.977353485377777886e+01 4.125953384535955948e+00
4.996238604845567011e+02 1.992303023680159768e+01 4.003934166476581957e+00
5.000469500015227027e+02 2.050894097472410849e+01 3.658758198372010995e+00
5.001156174995311403e+02 2.017396850617802784e+01 4.019959025825770027e+00
4.999636098032513019e+02 1.741933356218622109e+01 4.249742026701889941e+00
5.002196601636362630e+02 1.965318564141357172e+01 4.030503001873506186e+00
5.001164784300969472e+02 1.905915682007113787e+01 4.133911168563590977e+00
5.003818459375545444e+02 2.046911447771142889e+01 3.663292409183358522e+00
5.001974688404583844e+02 1.965546943228513754e+01 4.135455883630196894e+00
4.996993687980676668e+02 1.770117705936648633e+01 4.189914846014313632e+00
5.000796449241959181e+02 1.947999162492952152e+01 4.242216881246368310e+00
4.999892861485889171e+02 1.981340588398012770e+01 4.158202786029931985e+00
5.000408340690402156e+02 1.930601565183881263e+01 4.037283996504035244e+00
4.998389531265102050e+02 1.942365665036583877e+01 4.093508365630554202e+00
5.002750249573791166e+02 2.094902109581049388e+01 4.032201350335167689e+00
5.000737159172824136e+02 1.858027460655362972e+01 4.359647569022378377e+00
4.999726759154152660e+02 1.941500621320740905e+01 4.370311779804902486e+00
5.001388209581385240e+02 1.852240982440401496e+01 4.363825730301640782e+00
5.001904099525797847e+02 2.069234813436587572e+01 3.918635270705349782e+00
5.001192458660976286e+02 1.937424631052218160e+01 4.317341051364492976e+00
5.005377133232150300e+02 1.883924748774667535e+01 4.459733054814092768e+00
4.999624433973220334e+02 1.930442721103636217e+01 4.182975872709904230e+00
4.999055514974101584e+02 1.885149039737509469e+01 4.338574794209290708e+00
4.998505747972222366e+02 2.040428208357169382e+01 4.239969668052082419e+00
5.000793502592830464e+02 1.764868458740390267e+01 4.725195095427126901e+00
5.000419464862498558e+02 1.992021867529781076e+01 3.964923547308194074e+00
4.998237014265232574e+02 2.015873616762598175e+01 3.983392327705223668e+00
5.006111315550382983e+02 2.047487866519053057e+01 4.060777514609726246e+00
4.997754949433239062e+02 1.949927650328137219e+01 4.053515788359133509e+00
4.999802238165901258e+02 1.830762151849105734e+01 4.314099289376107649e+00
4.999653679020015602e+02 1.998582913477372713e+01 4.068936241747167060e+00
5.001132816494395001e+02 1.940821393323463440e+01 4.214750677304421878e+00
4.999898680387632908e+02 2.125135989524034841e+01 3.833834450784999515e+00
4.998499043764128942e+02 2.044794112658716401e+01 4.015439510372468490e+00
4.999347395254761750e+02 1.902960996748480582e+01 4.233482155575466699e+00
4.999893874769251170e+02 2.152668387635617364e+01 3.970574387270815908e+00
5.000042111468031294e+02 1.876929151930630368e+01 4.112312730792933024e+00
5.004036410257811553e+02 1.894601184280524819e+01 4.295368121112581150e+00
5.001825601411259754e+02 1.828447582502991864e+01 4.271712397076916190e+00
4.999863376878625445e+02 1.833427315872484797e+01 3.736965667598865171e+00
4.999634469597461930e+02 1.974878379256595551e+01 4.180419549791698053e+00
4.999852335517556412e+02 1.940941750140309452e+01 4.492492122801859722e+00
5.001726224347590346e+02 1.971540869269228224e+01 3.972974868516452318e+00
5.000437415950292461e+02 1.983700460743261473e+01 4.323755513160372210e+00
5.001747774799901549e+02 1.952537817623740324e+01 4.197024635311151108e+00
4.996390218346525671e+02 2.040846358591373644e+01 4.184046638037895782e+00
4.999757185979029828e+02 1.876535611262826464e+01 4.420028885667688812e+00
5.002250663337467813e+02 2.132279846091471498e+01 3.913620386800932494e+00
4.998838722639512753e+02 1.900326979837118557e+01 4.342832107795858931e+00
4.998329753151633668e+02 1.904403381435216147e+01 4.030544240830232994e+00
4.996904633671310307e+02 1.888515801757143819e+01 4.145804150093855611e+00
4.998628136222167200e+02 1.875051192409682699e+01 4.544249107701309853e+00
4.998955610280377186e+02 2.139454019797870643e+01 3.864587166740477198e+00
4.997956600147061863e+02 1.930689900017289418e+01 3.862291385604161409e+00
4.997677986895002391e+02 2.136061058867574758e+01 3.815293945660480635e+00
5.000967655114010881e+02 1.940232449935213666e+01 4.275246221580348838e+00
4.998476040638574887e+02 2.064821667165020358e+01 4.034728121781000709e+00
4.996584730517319031e+02 1.974895829301532402e+01 4.117473962173085589e+00
4.996662258781656192e+02 1.978339629952587586e+01 3.945560255382520864e+00
5.000056375087761467e+02 1.868019492979291840e+01 4.283743028769271710e+00
5.000854940223241556e+02 2.142760931556691517e+01 3.843702795792946159e+00
5.002775679844089609e+02 1.904289964837921190e+01 3.950495256612394979e+00
5.000791855932205863e+02 1.804951707016957485e+01 4.248318417229950406e+00
5.002137735202562681e+02 1.951013491452663828e+01 4.215171024886510409e+00
5.000633271897837631e+02 1.954918636794644016e+01 4.194695844252443351e+00
5.001647828925331396e+02 1.959339117548062958e+01 4.032494690996615283e+00
4.999833851126167588e+02 1.949929153222277378e+01 4.290299025630456065e+00
5.004049692096344870e+02 2.110217862780769238e+01 3.787615205301420040e+00
4.998132398725980465e+02 1.812051336943400059e+01 4.375029350591912447e+00
5.001028333630361544e+02 1.839681605648099350e+01 4.457127171635507423e+00
5.000740319921115997e+02 2.068277023774545853e+01 3.831914724324057442e+00
4.999230237380530752e+02 1.905973471300324107e+01 4.272994697235996675e+00
4.999532487755038801e+02 2.003317456087893689e+01 3.992703622435012090e+00
5.001422369402280310e+02 2.020183550991853494e+01 4.140191528105394703e+00
4.999717024068636988e+02 1.973106832317835568e+01 3.763080450760975193e+00
4.996772270747429161e+02 1.988855615268248300e+01 4.050272938181209703e+00
5.003439196116455605e+02 1.779070296309493315e+01 4.361723038720258572e+00
4.999630675687593566e+02 2.020043057803755460e+01 4.195885648257656086e+00
5.001747774799901549e+02 1.952537817623740324e+01 4.197024635311151108e+00
4.999715140039025982e+02 2.130975379075635701e+01 3.851908715790312687e+00
5.000714309196974909e+02 2.135067668869811541e+01 3.776072817889158273e+00
5.003426180338918243e+02 1.866296387940855084e+01 4.310841375530610087e+00
4.999053442480770286e+02 1.977463387199490441e+01 4.028371719292643149e+00
4.999820784743556601e+02 1.906343696114112518e+01 4.221637562145101441e+00
4.999407595224628835e+02 1.883767007580389219e+01 4.404844505153252321e+00
5.001141601934383516e+02 1.958425324242174881e+01 3.990876894274339559e+00
5.000089737852144935e+02 1.936849840440958914e+01 4.139986662730907874e+00
5.003589152607165147e+02 1.752072471895400696e+01 4.672602348780529269e+00
5.000014600925379114e+02 1.939831763906342488e+01 4.232323237843317543e+00
5.005377133232150300e+02 1.883924748774667535e+01 4.459733054814092768e+00
4.996775226890363228e+02 1.807519464840423851e+01 4.379294431146802502e+00
5.003260250304425085e+02 1.796281220928123190e+01 4.374351374706398232e+00
5.006559002049594369e+02 1.960083196964755103e+01 4.068054210894930023e+00
5.000476754503552570e+02 1.945643938885215363e+01 4.257673993224746489e+00
4.999757825469558838e+02 1.898638451031168728e+01 4.318541452369632161e+00
5.000282926904930036e+02 1.874471470522005845e+01 4.115269260649535354e+00
5.000531888403210701e+02 1.933374890193904960e+01 4.501343022811164829e+00
4.999424306571339685e+02 2.049627123541570128e+01 4.016179350995687791e+00
5.001206419089537576e+02 1.946730412850853398e+01 4.043939064323922139e+00
5.002046473735423433e+02 2.034229635846645579e+01 3.926742920998921971e+00
4.999712608148240065e+02 1.910855031995909670e+01 4.153938861501991653e+00
4.999416596389742153e+02 1.882497315575354335e+01 4.175772000356478664e+00
5.000274625496497265e+02 1.948903362669513939e+01 4.147788465616180531e+00
4.996646869121070722e+02 1.940810810483631244e+01 4.161341254115817456e+00
5.001927514460426210e+02 1.926443440742330893e+01 4.481606074140033869e+00
4.999726759154152660e+02 1.941500621320740905e+01 4.370311779804902486e+00
4.999235636865423658e+02 1.934797862519582878e+01 4.034113453470387967e+00
5.001829893860957554e+02 1.789277661938488251e+01 4.207562265206661323e+00
5.001626574241040544e+02 1.858583441325071206e+01 4.000442860138450740e+00
4.999767131486888729e+02 2.009920520297684732e+01 4.232161078407287391e+00
4.999507094485830976e+02 1.944995385250031816e+01 4.232337698233407330e+00
4.999067701097311556e+02 1.842649550823238513e+01 4.292498207464567450e+00
5.002958106484053928e+02 1.883660160594801170e+01 4.227994978963858230e+00
5.002321972826345018e+02 1.990483103817081201e+01 4.126242923044207700e+00
4.999481740859922070e+02 2.010049722196295718e+01 4.170224569631770350e+00
4.999046000267653653e+02 2.014782668476376770e+01 4.011813855365907955e+00
4.999954517728301653e+02 2.040413571000044968e+01 4.119716207301406641e+00
4.999322293090560834e+02 1.877205549130703233e+01 4.231863467816401325e+00
5.000403670293339928e+02 2.110886409372608341e+01 4.338324516478622606e+00
4.999954362819109974e+02 1.954772718955052468e+01 4.119481587143765111e+00
4.997156035855476830e+02 1.901477744497201172e+01 4.244507668480550500e+00
5.000498084239322907e+02 1.890076448002901799e+01 4.320918375546936474e+00
4.998664306136281539e+02 1.991968057151618154e+01 3.825800790001539387e+00
5.000394689845328458e+02 1.995459818081688397e+01 4.273843267500621046e+00
5.001069261508333739e+02 2.018028040582042593e+01 4.033051261047801539e+00
5.003514824181094696e+02 2.077150109482674978e+01 4.106706879727752835e+00
5.001248513011800014e+02 1.924352725299748812e+01 4.188724132595411653e+00
4.997424443468039499e+02 2.006380226849750414e+01 4.620716390206979440e+00
5.000994996307368865e+02 2.025263421768906014e+01 4.070310207352076937e+00
5.000571230803149092e+02 1.982496050477039518e+01 4.293986959761070032e+00
4.994552430763351936e+02 1.978487969102210542e+01 4.241552335973353571e+00
4.999502240598345679e+02 1.922928437617786557e+01 4.095660800381595301e+00
4.998710910731832087e+02 2.002435281371019116e+01 4.129877598616736201e+00
4.999984236709649394e+02 1.892406974977734890e+01 4.462927791269192035e+00
5.001960812073829743e+02 2.037852781254804313e+01 3.951698382859664349e+00
5.000714984317738754e+02 2.015347456594142272e+01 4.113420787662375844e+00
4.997105161491975878e+02 1.864989824009502328e+01 4.325563373300743919e+00
4.998324417594604370e+02 2.080698917323119446e+01 3.989400620929200336e+00
4.998935546013566977e+02 1.945458486968211886e+01 4.000793471857226891e+00
4.998202937780550883e+02 1.890645346087310585e+01 4.594830999455031595e+00
5.000732341992210195e+02 2.010488245372731342e+01 4.215789221085728400e+00
4.997593766160688915e+02 1.992337226144890394e+01 4.141468271504959553e+00
5.000630170905405976e+02 1.994069958904723805e+01 4.337173370241868220e+00
4.999101085233696722e+02 2.064235757224460954e+01 3.917305516185242364e+00
5.004067809187586136e+02 1.824324126007692826e+01 4.136348268750138502e+00
4.998874391999244153e+02 2.101237553023448967e+01 4.001154916404161099e+00
5.000418164581802785e+02 1.952225924602086948e+01 4.396810796713993774e+00
4.999575240481673291e+02 1.987812887631967484e+01 4.443865315379907699e+00
4.997419469230766254e+02 1.857547961591360419e+01 4.537248305283448246e+00
4.998443096939132033e+02 2.040840850072985546e+01 3.949755035965962335e+00
4.996732819362763394e+02 1.950126737302987934e+01 4.449045427594033875e+00
4.999780725024139656e+02 1.913699788723317141e+01 4.162215996929396589e+00
5.000600759664800421e+02 1.994274913820472861e+01 3.988308208780038111e+00
5.002328724163210723e+02 1.909536542793567193e+01 3.735541776434716965e+00
5.001269432602497318e+02 2.135542053477672653e+01 3.875812073848920569e+00
4.999026834241410597e+02 2.054119139409047889e+01 3.940884559427733969e+00
5.000520923161097926e+02 1.876509380608293398e+01 4.174076902000756206e+00
4.999953673412163084e+02 2.194601902164038165e+01 3.969807935736953119e+00
5.002722805012634240e+02 2.087356545143618902e+01 3.819131782424203259e+00
5.001067631717173754e+02 1.965274850213625157e+01 4.144933857612021377e+00
5.001140584991419473e+02 1.894311505190491474e+01 4.505267652559220792e+00
4.999711379933136755e+02 1.991963338660037408e+01 4.065401668965745507e+00
4.999124784809098401e+02 1.999348730629306559e+01 4.069821309740308202e+00
4.999564811121945240e+02 2.026855085925654976e+01 4.168732237700676357e+00
5.002073154846281682e+02 2.005975334858710113e+01 4.001368936980630231e+00
4.998664306136281539e+02 1.991968057151618154e+01 3.825800790001539387e+00
5.000962419106201082e+02 2.030785635656380705e+01 4.231908785113964733e+00
4.996392176621776571e+02 2.023261318091777383e+01 3.908735037475288276e+00
4.997724391774274864e+02 1.967076530009808266e+01 4.231805067435660206e+00
4.998860896801277249e+02 1.840379811376014985e+01 4.392287363605312578e+00
4.999433688002761755e+02 1.917958130450963239e+01 4.311395924637190014e+00
5.002067789619182463e+02 1.892620524183286790e+01 4.185139813265749353e+00
4.996904633671310307e+02 1.888515801757143819e+01 4.145804150093855611e+00
4.999564811121945240e+02 2.026855085925654976e+01 4.168732237700676357e+00
4.999416596389742153e+02 1.882497315575354335e+01 4.175772000356478664e+00
4.999862528941278015e+02 1.907805542691284018e+01 4.516136694774965932e+00
4.999590471738010820e+02 1.884608890699487205e+01 4.253746536827128999e+00
4.999285859384964397e+02 1.859684454012719357e+01 4.111142479292722918e+00
5.002809292744900631e+02 1.846693171853448945e+01 4.132988385833071376e+00
4.998379992325480430e+02 1.881736892664759964e+01 4.401846506662415059e+00
5.000906916625763188e+02 2.005775456128129974e+01 3.926486260055607413e+00
4.997228440512459997e+02 2.094143435193258540e+01 3.917418719299992969e+00
4.999837625260918230e+02 2.050669278976852894e+01 4.105447505084656612e+00
5.002929657774405996e+02 1.694548786610266333e+01 4.844806436396137173e+00
4.996325858844550680e+02 1.843606890612625193e+01 4.299481353709998288e+00
5.001827403164348311e+02 1.946448084219373342e+01 4.063614199045873399e+00
4.998250705594175543e+02 2.074008754004794497e+01 3.757921742855361735e+00
5.000994996307368865e+02 2.025263421768906014e+01 4.070310207352076937e+00
5.000341916066404337e+02 1.966532279310882814e+01 4.206333163392119268e+00
4.999035971261665168e+02 1.975721012213460170e+01 4.410281306562278125e+00
4.997252473014011684e+02 2.054595667182756813e+01 3.978456232422573180e+00
4.997095500311839373e+02 2.050095258833875533e+01 3.798371985207103396e+00
4.998508139009130673e+02 1.714493780276876223e+01 4.574275528254748480e+00
4.999588739703950750e+02 2.006919965971145814e+01 3.970069196696913938e+00
5.000889292663581500e+02 2.124303399245113155e+01 3.783392693351985248e+00
5.000597769194345119e+02 1.993481965599487538e+01 4.156271669600074326e+00
5.001149696549522332e+02 1.901151573943405282e+01 4.326029838643174585e+00
5.002333689912799173e+02 2.009485576610256530e+01 4.309494322833107738e+00
4.998911275575874242e+02 2.003926034290545388e+01 4.087931903259278243e+00
4.999461597060249574e+02 1.914338036248107500e+01 4.028925677494613389e+00
4.999490917807788719e+02 2.023050285470625909e+01 4.030116926657253629e+00
5.002615335003409314e+02 2.034694131662058680e+01 4.139329339727932044e+00
4.999322293090560834e+02 1.877205549130703233e+01 4.231863467816401325e+00
4.997504751212941301e+02 2.073166609990537523e+01 3.881026479500544912e+00
5.000776457999155582e+02 1.941676325590182017e+01 4.072630507221697727e+00
4.998155772501507386e+02 2.027028859098888347e+01 3.834742990117826267e+00
5.002084897278741664e+02 1.827809323553715259e+01 4.264964317858032317e+00
5.000520923161097926e+02 1.876509380608293398e+01 4.174076902000756206e+00
5.000039232361677932e+02 1.959099685669746549e+01 4.049377139060156949e+00
5.000600617813959161e+02 1.961187300368453279e+01 4.105730005384553571e+00
4.999667132368602438e+02 1.904976890681971113e+01 4.136275302353583427e+00
5.000815303406222938e+02 1.862996000518855766e+01 4.618084374438209849e+00
4.996392176621776571e+02 2.023261318091777383e+01 3.908735037475288276e+00
4.999934363583474237e+02 1.932342631762639229e+01 4.250908570226355820e+00
4.998633007991344357e+02 1.898971059766194003e+01 4.153771963743276174e+00
5.002615335003409314e+02 2.034694131662058680e+01 4.139329339727932044e+00
5.000490893424362753e+02 1.982050653775100457e+01 4.075412004147454859e+00
5.003801403359928486e+02 1.785058799693434750e+01 4.488587243961100093e+00
5.001277882459552870e+02 1.991444173904268666e+01 4.054405774189144829e+00
5.000485354455157676e+02 1.697554452839177230e+01 4.339374505616913069e+00
5.000782746555661333e+02 1.786211687582830976e+01 4.514178443635922022e+00
5.000224705506565215e+02 1.890899180124019097e+01 4.105748014778946242e+00
5.002750249573791166e+02 2.094902109581049388e+01 4.032201350335167689e+00
4.999834664570048517e+02 2.060189065611441350e+01 4.151020883430535768e+00
5.000040529725753800e+02 1.949563187247045093e+01 4.303581922651510183e+00
5.000082425810803670e+02 2.000215747916011111e+01 4.082766186101485673e+00
5.000662729048685264e+02 1.979551397257989365e+01 4.097424665313909031e+00
4.999797399575696772e+02 2.009886421138785195e+01 3.973368502109656308e+00
4.999780328010625112e+02 1.787037476336001873e+01 4.219993478050217739e+00
4.999407595224628835e+02 1.883767007580389219e+01 4.404844505153252321e+00
4.999768178939323775e+02 1.921038611410537200e+01 4.325374336339893766e+00
4.999723587356129428e+02 1.959843457419462709e+01 3.995032914848211103e+00
5.000383712081213048e+02 1.929225295361183257e+01 4.072345638322891759e+00
4.997892883039300500e+02 2.004046470631406862e+01 3.915225544620673404e+00
4.999100034180348189e+02 1.984365303076660325e+01 4.033196816215308012e+00
5.002084897278741664e+02 1.827809323553715259e+01 4.264964317858032317e+00
5.000613316466598235e+02 1.905883458235423333e+01 4.405892379883153964e+00
5.001188219136303701e+02 1.855370421850577856e+01 4.118704983862232716e+00
4.998796539257870108e+02 2.006775857770347571e+01 4.195470426447165835e+00
5.001252562911898849e+02 1.993348179503381701e+01 4.149863393295282421e+00
4.999307150765619099e+02 2.048997179738324803e+01 3.854565465438617888e+00
5.000622476549195881e+02 1.920278850377906821e+01 4.050136330257070760e+00
4.998975497344928840e+02 2.121737387889815096e+01 3.946091549817483557e+00
4.998120071129168309e+02 2.045739918192690965e+01 4.008269095476049593e+00
4.999002017433532501e+02 2.107116245716347791e+01 3.983678017516469438e+00
5.000956866514941339e+02 2.065196989680820749e+01 3.799888709793207919e+00
4.996772270747429161e+02 1.988855615268248300e+01 4.050272938181209703e+00
4.999297886086318954e+02 1.969418902202724198e+01 4.026803451235684506e+00
