location amplitude width
4.995179834785911908e+02 1.948676043162837601e+01 4.169603419064112693e+00
5.001064390908942414e+02 1.956565289229229521e+01 4.133676254481279067e+00
5.001258832578732267e+02 1.949940466097185165e+01 4.177277277716712867e+00
5.002621366255202702e+02 1.937836682555548862e+01 4.168037342792711542e+00
5.000566185862246584e+02 1.944441940419206460e+01 4.164442806220888471e+00
4.996778219370400507e+02 1.996730037012592973e+01 4.273330655730656069e+00
5.002621167630338164e+02 1.900536795608245910e+01 4.265705750752989189e+00
5.001022974286227623e+02 2.028726198915868295e+01 4.108877733811363342e+00
5.001327518760207909e+02 1.895120337343924177e+01 4.172245471510836801e+00
4.994448431795638044e+02 2.025762400371409200e+01 4.258178859421501983e+00
4.999686791691004828e+02 1.908183111017048716e+01 3.990225007994776085e+00
4.999022326448640001e+02 2.175078218376477324e+01 3.503563151191289027e+00
4.999292540087968746e+02 1.955994217621607945e+01 4.140924136225659247e+00
5.003124079910943465e+02 1.970408473800488025e+01 4.280177749935708320e+00
5.002005840454929739e+02 1.948681501037629715e+01 4.281775790407744253e+00
4.996260627153720861e+02 2.126540108916168137e+01 4.243991607230735319e+00
4.999694549103438703e+02 1.981979833873529273e+01 4.035945183811666226e+00
5.000773489311347362e+02 2.028449317682403930e+01 4.065565930471207068e+00
5.001083146703995226e+02 1.946331998707568545e+01 4.573716660643606602e+00
4.996354533762825554e+02 1.963801039215790922e+01 4.108650025482050161e+00
4.999871830949811624e+02 1.881320131656269012e+01 4.365857969543515793e+00
4.997557642635196089e+02 1.771944069428812440e+01 4.064703922932142888e+00
4.996776040345014280e+02 1.972487390742232805e+01 4.113041924393725957e+00
4.999179281977236542e+02 1.910243399968365097e+01 4.685799317912046291e+00
4.997676001412697246e+02 2.130566801933499121e+01 3.926578406055094117e+00
4.998896565206439391e+02 1.914371191037424680e+01 4.413528649216110544e+00
5.005270180090982421e+02 1.951294629845675388e+01 4.072789823363884842e+00
4.997199450272182730e+02 1.855924502263196985e+01 4.599785352569031538e+00
4.999353709069132492e+02 2.019881016233454218e+01 4.038817674613302877e+00
5.000951337365881955e+02 1.932085815786279070e+01 3.976382471907225380e+00
4.999209214516500879e+02 1.890794414714975602e+01 4.404494566483108109e+00
5.005551525553939314e+02 1.909173417125317940e+01 4.148635037640561407e+00
5.001299154418338730e+02 2.037414692988840059e+01 4.031258296893058812e+00
5.000931021666505671e+02 1.991757713606461522e+01 3.879279314867534634e+00
5.000838044609834014e+02 1.929126147340742037e+01 4.131070140408280800e+00
5.001030601628336854e+02 1.873636732244665737e+01 4.428142298198349813e+00
5.001933563532435301e+02 1.973800113971456227e+01 4.191000505198052117e+00
5.000269041931375114e+02 1.936848722100997833e+01 3.930602296516541916e+00
4.997745092391281787e+02 1.896203731422767902e+01 4.136577768547437195e+00
5.002565335906942892e+02 2.040000625554660019e+01 4.235792062150903980e+00
4.996528511029076185e+02 1.832435108427116788e+01 4.194682700431298095e+00
4.997831332592568288e+02 1.941189842529852072e+01 4.049139834815595584e+00
4.997289758497455523e+02 1.846525513054020706e+01 4.451484734399556942e+00
5.004550453636106226e+02 1.965968188788869497e+01 4.432041223684432651e+00
5.000990274657335704e+02 1.914921919446773657e+01 4.060277153328167188e+00
4.999700021886389436e+02 2.025270208077041190e+01 4.058971118632991981e+00
5.001897956425999041e+02 1.766007513593917011e+01 4.336405441255199555e+00
4.997930214156377815e+02 1.911872079143310188e+01 4.007502418356122753e+00
5.000032358454449195e+02 2.079676340114781041e+01 3.808079069928284266e+00
5.002019792203053612e+02 1.926116236934187498e+01 4.367985704001898561e+00
5.000745669244835199e+02 2.037311539122292814e+01 4.025050113435812982e+00
4.997803312856462412e+02 1.945749466552322104e+01 4.425143411084631495e+00
4.998789679587467845e+02 2.156246270665868536e+01 4.048111545087948571e+00
4.998421957564194145e+02 1.898551047804022218e+01 4.428000735395657195e+00
4.998482083382453993e+02 1.947872721510256966e+01 4.504961840720695498e+00
5.000454349159231242e+02 1.921946729987118729e+01 3.867955507445078656e+00
5.003047782902337985e+02 2.006887770698362061e+01 4.367965598395680438e+00
4.999270843007179224e+02 1.983777055458492100e+01 3.941487871125206155e+00
4.999745021547331589e+02 1.959407373563468013e+01 4.018244555796282924e+00
4.996852681442902622e+02 1.814111802736962176e+01 4.547032681400420273e+00
5.000865116590829302e+02 1.856775858194751549e+01 4.065333546990926195e+00
5.000043656001333829e+02 1.894131853916520569e+01 4.295383249671045789e+00
4.993953576628249493e+02 1.889386372651398460e+01 3.928605661124937143e+00
4.997861372946412644e+02 1.905928913551569082e+01 4.143341767746138160e+00
5.002426900303944421e+02 1.924673587348624082e+01 4.328027582557711916e+00
4.995389323555044143e+02 1.957759756645128846e+01 4.273967490377693856e+00
5.000362872351202554e+02 1.970749484886733072e+01 3.993729103276148162e+00
4.998857043067794734e+02 1.962496257058893789e+01 4.193233015589274082e+00
4.997086027072901970e+02 1.848310597148808654e+01 4.217829394081819672e+00
5.000267749630676235e+02 1.998583404379863282e+01 3.942301359082567735e+00
5.002082867620506477e+02 1.773983388647610937e+01 4.303863087680777966e+00
5.000064650171541984e+02 1.904663830866076424e+01 4.307124671512895020e+00
5.004661577322959261e+02 1.911699151936566565e+01 4.257852949197691750e+00
4.997488879250861942e+02 2.038960953884010863e+01 3.872801629660963751e+00
5.003026498344680704e+02 1.986064667926143557e+01 4.276957061108234370e+00
5.000140188120627727e+02 1.894622286829023139e+01 4.180194399328130750e+00
5.001464758797487775e+02 2.070873880184120353e+01 4.064552177322854121e+00
5.000257038577549338e+02 2.032712337518034929e+01 3.824023998180318795e+00
4.997841458505353671e+02 1.996941467472358056e+01 4.010441418269473424e+00
4.998171808116571242e+02 1.891970485865378038e+01 4.326941602738772374e+00
4.998217022430613952e+02 1.989623337932562208e+01 4.007365662908190629e+00
4.999430503024665882e+02 1.935046235129287240e+01 4.194718198822688926e+00
4.999294026892570173e+02 1.905759597830663665e+01 4.044747970079441757e+00
4.996338149958444319e+02 1.895953861121067874e+01 4.238935907813671911e+00
4.997869542489619334e+02 2.052225373829347177e+01 3.848937062424985456e+00
4.999991601174152152e+02 1.952375402421859718e+01 4.191387326059096807e+00
5.003044471439304175e+02 1.988752184963803771e+01 3.982171362914128654e+00
4.997821272124435836e+02 1.974463754307662100e+01 3.983995728648832557e+00
4.997773270458434922e+02 1.872915911259575950e+01 4.150937134937320749e+00
4.998610736826767607e+02 1.924591417079015088e+01 4.543168651292138982e+00
4.997942147106047628e+02 1.945761257980348446e+01 4.173605065569196526e+00
4.999853124486846241e+02 2.005537799195706228e+01 4.372651551385818181e+00
4.998759689674156448e+02 2.005338458187657480e+01 4.184470568742500340e+00
4.999325134969987516e+02 1.904418611319405841e+01 4.049567334025668153e+00
5.001742212366203262e+02 2.026477990784781369e+01 4.456205200779959519e+00
4.997930214156377815e+02 1.911872079143310188e+01 4.007502418356122753e+00
4.998588927572213834e+02 1.883365742378262198e+01 4.396140446711251926e+00
4.997930214156377815e+02 1.911872079143310188e+01 4.007502418356122753e+00
4.996765495845817213e+02 1.903607229597889017e+01 4.150330283384489505e+00
5.001939552092118788e+02 1.885651453334924454e+01 4.549266128210855520e+00
4.997289758497455523e+02 1.846525513054020706e+01 4.451484734399556942e+00
5.001714703424028698e+02 1.968592383613740182e+01 3.819842168141382999e+00
5.000375264236129738e+02 2.118912445933927202e+01 3.842825401754506487e+00
5.001662782001655501e+02 1.995188027689105326e+01 3.820266654048940502e+00
4.999118270343846007e+02 2.111508720628884461e+01 3.630169279824025708e+00
5.002091208359964298e+02 1.935826910073724605e+01 3.841344456374224503e+00
4.998974625349100052e+02 1.802952904962373992e+01 4.392664241207892672e+00
4.998261234216273579e+02 1.918765534571636522e+01 4.126697721772688787e+00
5.003580603658498376e+02 2.117853090932669247e+01 4.145458631595178467e+00
5.000660078644484656e+02 1.873746678185315773e+01 4.459489672053055465e+00
5.001275936273207208e+02 1.964398809956708902e+01 4.082754918356081397e+00
4.997973934035344428e+02 1.900736450015587664e+01 4.169158193891865594e+00
4.999561964513074486e+02 1.990950575165957304e+01 3.971971777122910829e+00
5.002832436030340091e+02 1.874260669918010791e+01 4.275321673489633767e+00
5.000662716363702884e+02 2.020898593836254520e+01 3.594211072259363426e+00
4.997128809655275745e+02 1.805135024070107619e+01 4.341822627228610010e+00
5.000863582232942122e+02 2.084722670638356590e+01 3.680455804908891793e+00
4.999593678852087919e+02 2.007713695713206548e+01 4.070446928875250059e+00
5.001177615612490399e+02 1.898865348320991231e+01 4.321887771396784039e+00
4.996778219370400507e+02 1.996730037012592973e+01 4.273330655730656069e+00
4.999071315322601095e+02 1.905651539158966301e+01 4.211245173055862878e+00
5.001226020939350860e+02 2.054911099558670884e+01 4.110031253486796210e+00
4.998592212636436329e+02 2.178414010431787062e+01 3.819362782204342111e+00
4.999182959185774280e+02 1.868011832294617136e+01 4.533746866767110362e+00
4.998196835609803088e+02 1.921965011566475923e+01 4.117532427850181698e+00
4.998974625349100052e+02 1.802952904962373992e+01 4.392664241207892672e+00
4.998803384668734680e+02 1.955438508179004131e+01 4.191188754587984455e+00
4.998098034224835260e+02 1.982777035898927309e+01 3.972935830039388438e+00
5.002859327241095002e+02 1.961239710526626112e+01 4.194697706422564565e+00
5.001642979011357397e+02 2.000117287536946620e+01 4.138960343166322886e+00
4.999413111401373158e+02 1.936754300350028757e+01 3.853010391459616990e+00
5.001969267051256338e+02 1.944346368770376898e+01 4.448848905594277703e+00
4.998058053122347815e+02 2.006580107656605705e+01 4.067353569114841250e+00
5.003787069787037467e+02 2.078218669917572470e+01 4.182574069008926365e+00
5.000269574883521955e+02 1.996550362076244056e+01 4.257371990222114100e+00
5.007041531957759162e+02 1.859959837128504390e+01 4.281520741098689520e+00
5.003026498344680704e+02 1.986064667926143557e+01 4.276957061108234370e+00
4.999270843007179224e+02 1.983777055458492100e+01 3.941487871125206155e+00
4.999792523254757270e+02 1.901695376821683325e+01 4.232950908643062782e+00
4.995997576093623138e+02 1.989658499161696881e+01 4.179016592951541931e+00
5.000004709095019848e+02 2.030819044845185672e+01 4.357001910116445664e+00
4.996421874485361059e+02 1.943322543911611433e+01 4.357822831674689645e+00
4.999675003687053731e+02 1.999955016386467932e+01 4.110048185891766792e+00
5.000390092039822889e+02 1.961059252435119049e+01 4.138955425160479429e+00
4.995734266761794515e+02 1.939018628351363915e+01 4.118992152706254295e+00
5.001386858225654350e+02 1.938494193748224248e+01 4.256572822381198939e+00
4.999325351854794803e+02 1.933515420031326926e+01 4.028486417673073028e+00
5.001933387514430365e+02 1.923012682832782971e+01 3.972432427893943352e+00
5.000889006364418492e+02 1.925174538074041664e+01 4.083517965983474163e+00
5.000343234676360566e+02 1.788146966077874467e+01 4.065653398558551679e+00
4.997892229948731142e+02 1.985001529260743425e+01 3.954082917198035396e+00
5.002090396909280230e+02 2.026220092443967147e+01 4.146225677549546518e+00
5.001574450499538216e+02 2.026189336900407056e+01 4.018264395465918071e+00
5.001933968025944637e+02 1.947150432436152556e+01 4.200791390078502552e+00
4.998641719079661243e+02 1.925490043216291980e+01 4.456823209668977270e+00
5.001167474001483697e+02 1.920472841436021838e+01 4.190431101060180907e+00
4.997893322550982589e+02 1.982805040197703761e+01 3.872308451796414364e+00
4.998661120945261587e+02 2.053092950212447221e+01 4.162128548464463229e+00
4.997644671419220685e+02 1.997782221253260104e+01 4.037728794065600368e+00
5.000204487246692224e+02 1.935348152548066025e+01 4.324081491774795616e+00
4.997901842001404020e+02 1.782518083517192764e+01 4.356842569345268146e+00
4.996689009722090304e+02 1.962623603534527916e+01 4.339398072947361129e+00
5.000550378133628442e+02 1.943887710105260780e+01 4.169983035355869561e+00
4.999705908678033666e+02 1.982830398813174000e+01 4.263879984788293775e+00
4.996450656889260244e+02 2.158355641329829311e+01 3.949784728782489651e+00
5.000645363490224895e+02 1.994265248411179670e+01 4.171924763829997218e+00
5.001677360023641086e+02 1.934484903601057226e+01 3.983684773619615704e+00
4.999489607039726593e+02 2.050231057490593400e+01 4.187204304282501788e+00
4.996161156028904315e+02 2.056028086413928335e+01 3.923254735116967762e+00
4.995046562018492295e+02 1.916483646245359296e+01 4.388210984991983921e+00
4.995460837255699857e+02 2.066128097033456612e+01 3.828243929462744166e+00
5.001656839639684904e+02 1.868131654915229944e+01 4.299902555692706407e+00
4.997488879250861942e+02 2.038960953884010863e+01 3.872801629660963751e+00
4.999778197799317354e+02 1.921177818613872645e+01 4.359852680917986945e+00
4.996378032416035921e+02 2.020139774263160248e+01 3.832141845331142882e+00
5.002031351940387935e+02 2.003890824357167588e+01 4.231469881556668255e+00
5.001424566622529255e+02 2.048906467106737495e+01 4.081243748799583848e+00
4.999460765102131745e+02 2.050825752172580962e+01 3.881617296741097345e+00
4.998573452173801570e+02 2.002935436884130382e+01 3.628406006591083255e+00
5.000615945967543325e+02 1.897821732890668045e+01 4.179859351010367874e+00
5.000208505849036555e+02 2.035795625805403120e+01 4.282897657880914366e+00
4.998033842696958118e+02 1.930183695406417144e+01 3.892077422505480389e+00
5.001677360023641086e+02 1.934484903601057226e+01 3.983684773619615704e+00
4.999544466413010468e+02 2.006745257630307222e+01 4.176190627957844903e+00
5.000783653849078974e+02 2.039393901260864794e+01 3.743376857573971872e+00
5.002179501144557889e+02 1.846191314662208072e+01 4.223078485143318517e+00
5.000039891386312547e+02 1.912943271407370815e+01 4.215250893318972736e+00
5.001242735990222741e+02 1.990137552761204986e+01 4.056888942235759465e+00
4.996158977789448272e+02 1.905100711866760932e+01 4.238682144976578137e+00
4.998224298279521918e+02 2.049785659738647325e+01 3.991026965194484966e+00
5.000107195380868461e+02 1.973513557703588717e+01 4.334020725973874555e+00
5.001288268286286893e+02 2.012105211364910318e+01 4.214644710613181466e+00
4.998425851907992410e+02 1.994246021698013394e+01 4.215708418303590221e+00
5.000951337365881955e+02 1.932085815786279070e+01 3.976382471907225380e+00
4.999727708510247339e+02 1.888898946754155617e+01 4.172469909283472944e+00
4.999822833065043142e+02 1.878061344258189536e+01 3.951680025410365449e+00
4.998217269089440151e+02 1.963740970096966620e+01 4.180397683166265033e+00
4.997485063658429567e+02 1.939027741568892083e+01 4.297347780658956395e+00
4.996038876663708379e+02 1.854019719237401986e+01 4.111458790441704814e+00
4.997942140312791253e+02 1.900307683377899082e+01 4.148537656601614110e+00
5.000089251361481502e+02 1.836096462974163757e+01 4.459581613122908017e+00
4.999920265724052229e+02 1.789325837421815635e+01 4.548174120531476738e+00
4.997001624041645300e+02 1.831375670212835161e+01 4.355087320787743188e+00
5.001449800606198437e+02 1.871045175326611698e+01 4.346263451950171053e+00
5.002146014362925257e+02 1.830325859420265999e+01 3.905274373041316416e+00
4.999983367049501908e+02 1.861529137786219579e+01 3.879882331243484472e+00
5.001852138512759325e+02 2.113425936159010377e+01 4.097744296135542363e+00
5.000269574883521955e+02 1.996550362076244056e+01 4.257371990222114100e+00
5.001779259182663395e+02 1.940092525086924624e+01 4.366269992329395500e+00
5.000729051733211463e+02 1.861026106209803288e+01 4.473855582084907745e+00
5.001933387514430365e+02 1.923012682832782971e+01 3.972432427893943352e+00
5.000344083225992335e+02 1.919523667074344786e+01 4.203072427649875209e+00
5.003511928638195059e+02 1.865531554268248371e+01 4.317200326884779393e+00
4.997139846463990125e+02 2.112733564869708758e+01 4.152164367663544020e+00
4.996769926855501467e+02 1.914961957114544688e+01 4.194640166464422393e+00
4.998826681948937107e+02 1.856814529966839089e+01 4.477857074938256687e+00
5.000990786462724031e+02 2.076835340187976797e+01 3.913885089942811035e+00
5.001852269032258960e+02 2.048704299357346414e+01 4.039913187890547874e+00
4.997238700482503759e+02 1.918174754602656762e+01 4.124138931534381491e+00
4.997732271964067081e+02 1.918259131073239132e+01 4.329888439535833022e+00
5.001603043831037212e+02 1.816299229817534311e+01 4.348607712406625581e+00
5.000500236041472135e+02 2.068130497012389668e+01 4.123965876840069988e+00
4.998949068362887260e+02 1.825491416797792965e+01 4.194582523243299832e+00
5.001242655358505544e+02 2.009440157620659662e+01 3.760970114102523354e+00
5.003066350758918475e+02 1.868281854831956679e+01 4.043127226060733825e+00
4.999898643371811886e+02 1.901778697281969244e+01 4.563435444274619002e+00
5.001773583160885437e+02 1.905430945202057558e+01 4.220474017055918736e+00
4.998678663194474439e+02 1.802103224837124174e+01 4.591486892599530911e+00
5.002204673343313743e+02 1.950113052294140203e+01 3.903755214441124721e+00
4.999054116006599315e+02 1.916405893842797070e+01 4.054171492841314617e+00
4.997930214156377815e+02 1.911872079143310188e+01 4.007502418356122753e+00
5.000067966010221880e+02 1.959345091813354145e+01 3.985434364650539241e+00
5.004178245185900096e+02 1.893144621317489396e+01 4.083549743731640369e+00
4.999801306082964061e+02 1.910070191975864518e+01 4.170086755258403777e+00
5.001076360591191587e+02 1.914712192847291661e+01 4.101853589697691760e+00
5.000975698592932304e+02 1.903280177678700724e+01 4.140253766637190580e+00
5.000464704855858145e+02 1.993051698148188677e+01 3.885058932995677505e+00
5.000970858411809559e+02 1.882023307597171424e+01 3.847820024528475713e+00
4.999624224799117087e+02 1.977522408293647871e+01 3.761150800430465235e+00
5.002621167630338164e+02 1.900536795608245910e+01 4.265705750752989189e+00
4.997664788247647607e+02 1.942134856808342391e+01 4.406075252951467291e+00
5.003511928638195059e+02 1.865531554268248371e+01 4.317200326884779393e+00
4.999414180775630712e+02 1.962512210673489932e+01 3.948370919434899484e+00
4.998649545574268132e+02 2.048252650248984708e+01 4.114285153636128456e+00
5.001268245483207124e+02 1.913550533160446676e+01 4.025026001473022141e+00
5.003610580335471241e+02 2.097330452369400078e+01 4.149436038058311738e+00
4.997086027072901970e+02 1.848310597148808654e+01 4.217829394081819672e+00
4.998595301783165610e+02 1.872922308476425002e+01 4.483309577782942590e+00
5.002621167630338164e+02 1.900536795608245910e+01 4.265705750752989189e+00
5.002098552074430700e+02 1.865880981883508838e+01 4.391047649273521536e+00
4.998520311836817882e+02 2.035942869408375344e+01 4.168669654482994424e+00
5.001388858239890283e+02 1.803772651812097294e+01 4.366259325216078402e+00
5.002179501144557889e+02 1.846191314662208072e+01 4.223078485143318517e+00
5.004178245185900096e+02 1.893144621317489396e+01 4.083549743731640369e+00
5.001534624605225190e+02 1.996704315363545845e+01 4.050811296190097721e+00
5.003250766566122820e+02 1.872687517519258549e+01 4.287662697295423264e+00
5.002652893757013430e+02 1.970310964505909368e+01 3.997323764742481522e+00
4.998966753819561291e+02 2.013504527084788975e+01 4.074477106104982482e+00
4.998870567298618539e+02 1.920172964223924694e+01 3.936303210046089074e+00
5.001402831079494717e+02 1.905768746380086753e+01 4.191266213129636320e+00
4.998883184667898831e+02 2.007448122270156077e+01 4.089309193161605904e+00
5.001867799805260120e+02 1.986311819539779933e+01 4.116811962189139251e+00
4.999848059614282647e+02 2.107851855716008060e+01 3.861400921592312407e+00
4.997850712278050764e+02 1.995894638654512931e+01 3.948136186696455052e+00
4.998304814307648485e+02 2.018201484385532751e+01 3.909356911940768509e+00
5.001437304100766141e+02 1.960262306002892885e+01 4.222160624081455538e+00
5.001071576290436269e+02 2.038756183568365543e+01 4.203129571870088732e+00
4.998129058559342184e+02 1.978514355328027818e+01 4.344876782951362593e+00
5.002611738461816344e+02 1.876670555406256824e+01 4.142933490847353184e+00
5.000924555614776068e+02 1.904393884896623135e+01 4.288087520422289245e+00
5.000469576252729667e+02 2.056285675286870429e+01 3.892989526895977548e+00
4.999719874904855601e+02 1.971617810432791984e+01 4.268595612347442447e+00
4.997724449120422037e+02 2.033487061805668716e+01 3.981270101196546563e+00
4.997989480324115448e+02 1.864576483050601396e+01 4.124529556937959640e+00
4.997803312856462412e+02 1.945749466552322104e+01 4.425143411084631495e+00
4.996783292573295512e+02 2.034507920426979766e+01 3.879971778515959535e+00
5.003493619663145182e+02 2.024787460883267443e+01 3.994460484264882538e+00
5.000863582232942122e+02 2.084722670638356590e+01 3.680455804908891793e+00
4.999817592699815805e+02 1.885133157929975312e+01 4.174152251387705626e+00
4.999427773612397914e+02 1.839259959955980150e+01 4.687800573739843379e+00
4.998893516044019520e+02 2.048197534322818925e+01 4.036046156383113370e+00
4.997803312856462412e+02 1.945749466552322104e+01 4.425143411084631495e+00
5.001656839639684904e+02 1.868131654915229944e+01 4.299902555692706407e+00
4.997854498103878313e+02 2.085547692627669392e+01 4.062618918319408579e+00
5.002406188529621431e+02 1.840548695670036849e+01 4.215181239026394522e+00
5.000860805957584034e+02 2.041076292015237925e+01 3.911574985544949090e+00
4.996602454773153568e+02 1.915770023514084031e+01 4.029059713298384970e+00
5.001556486278209377e+02 1.865700967851078218e+01 4.155431503206671984e+00
4.996298540985591785e+02 2.010134263120891163e+01 3.884795699131925240e+00
5.000573871732336215e+02 1.957869764294525083e+01 4.207358108932483631e+00
5.002019792203053612e+02 1.926116236934187498e+01 4.367985704001898561e+00
4.999920265724052229e+02 1.789325837421815635e+01 4.548174120531476738e+00
4.999058774970417858e+02 1.927173541114140676e+01 4.338626213481163951e+00
5.002413996195305685e+02 1.911508863880124309e+01 4.170350625479348317e+00
4.999472892077729966e+02 1.960956876803425786e+01 4.189514107625614159e+00
4.999751546873864640e+02 2.003869029591500706e+01 3.956637770115319253e+00
4.999961013989524190e+02 1.957887878285448835e+01 4.136653852275173016e+00
4.998689863997149132e+02 1.981030722105091968e+01 4.167072075595569913e+00
5.002119069480766598e+02 1.822927764393284633e+01 4.242755572328904989e+00
5.000520208132319908e+02 2.019283995196166970e+01 3.929441851185895285e+00
5.003539785365388752e+02 1.953678719126810037e+01 4.606236616777391824e+00
4.999685903857442781e+02 2.028845943378546224e+01 3.668876407949254848e+00
4.996781574220700008e+02 1.916897807169163315e+01 4.196029258394411876e+00
5.004030192804183343e+02 1.966839488748197340e+01 3.938663622272676967e+00
4.998810335484083112e+02 2.076277693236417221e+01 3.958761140178079785e+00
4.999578264437414532e+02 1.947410997110847930e+01 4.285801219409637319e+00
5.003324266868511359e+02 1.940199516430669746e+01 4.143782218268978745e+00
4.998330054622377929e+02 2.122634614824864130e+01 4.059625000521395854e+00
5.002660322951639955e+02 1.913973122432613039e+01 4.054743451187700742e+00
5.001434362829571114e+02 1.956944370748774986e+01 4.223695683608697848e+00
5.001542018711533615e+02 2.033268429468045468e+01 4.057374549237921180e+00
5.001014943924535601e+02 1.857218225894498786e+01 4.210264261483697368e+00
5.003046810732951144e+02 1.910909612367417765e+01 4.216850718535157583e+00
4.998376724677107177e+02 2.052849509296633812e+01 4.109839912737075274e+00
5.001344270253626405e+02 1.969975801632065071e+01 4.016603704051011192e+00
5.004526718718512939e+02 1.964070617387137574e+01 4.229575030161615956e+00
5.001280825646198309e+02 2.033541239831452785e+01 4.081246468057132759e+00
4.999937936999091903e+02 1.944213652634994105e+01 4.459979277931736874e+00
5.000067966010221880e+02 1.959345091813354145e+01 3.985434364650539241e+00
4.997797723328233133e+02 1.850834651287534172e+01 4.516095505456989123e+00
5.000945799005621666e+02 1.982808953697363208e+01 3.996625396729562407e+00
5.000674217082604969e+02 1.919785775512428572e+01 3.862093057204840640e+00
4.999697298374831007e+02 1.897711023389694773e+01 4.077798177797349766e+00
4.998598570673177051e+02 1.953765133127900810e+01 4.331493545396721601e+00
4.999610474115575016e+02 1.870841514310487241e+01 4.188454872950269525e+00
5.002851247617271611e+02 1.907713376493611435e+01 4.392099280664813143e+00
4.997664788247647607e+02 1.942134856808342391e+01 4.406075252951467291e+00
5.001071576290436269e+02 2.038756183568365543e+01 4.203129571870088732e+00
5.001964926829060687e+02 2.125497161736313600e+01 3.923158489210449851e+00
4.997610810082226180e+02 2.051701112136529659e+01 3.726908271272246331e+00
5.000633727334323453e+02 1.997663057095720518e+01 4.347575386329848968e+00
5.002111430322296428e+02 1.938893836325593156e+01 4.423694249970190562e+00
5.001299154418338730e+02 2.037414692988840059e+01 4.031258296893058812e+00
5.000093315136467140e+02 2.037994630022698672e+01 4.160861716314599335e+00
5.000500236041472135e+02 2.068130497012389668e+01 4.123965876840069988e+00
4.996781574220700008e+02 1.916897807169163315e+01 4.196029258394411876e+00
5.002412836285589037e+02 1.934622640103122038e+01 4.215337051114032008e+00
5.002301284510954247e+02 1.834902028854153500e+01 4.322862523066507201e+00
4.999090614490560256e+02 2.042805051777972736e+01 4.258096949457412350e+00
4.997551681711682363e+02 2.018556111216762972e+01 4.204335249968570665e+00
4.999662275778505318e+02 1.869443777152443076e+01 4.327837691904031558e+00
4.998242645225275282e+02 1.955577200380878722e+01 4.177991131754513532e+00
5.001867799805260120e+02 1.986311819539779933e+01 4.116811962189139251e+00
4.996881268646955618e+02 1.957212194314992004e+01 4.345653239432456516e+00
4.998636492090391243e+02 1.981276712830895548e+01 4.211814781480232028e+00
4.998591988101098877e+02 1.989017180643735117e+01 4.117103678271720746e+00
5.000032358454449195e+02 2.079676340114781041e+01 3.808079069928284266e+00
4.999932837201262714e+02 1.892612462664424910e+01 3.917532101605523565e+00
4.999987834562666649e+02 1.955661293468707385e+01 4.063633358636698389e+00
5.001464758797487775e+02 2.070873880184120353e+01 4.064552177322854121e+00
4.997860330323094331e+02 1.992436320031244534e+01 4.414812269206897177e+00
5.002325841937263249e+02 1.881623477586047599e+01 4.326642256137695597e+00
5.000960731808394257e+02 1.859413440973254339e+01 4.451859361248916791e+00
5.002389252518776175e+02 1.954902232901572745e+01 4.126270007566941622e+00
4.999978415669604033e+02 2.046232551282555789e+01 4.158869257722905388e+00
5.003026498344680704e+02 1.986064667926143557e+01 4.276957061108234370e+00
5.002594330130712592e+02 1.936911554182434969e+01 3.788061904774910005e+00
4.999307039859580755e+02 2.118648108680079645e+01 4.146617239420740120e+00
4.999947952481959987e+02 1.978744954219241592e+01 4.068286889121249139e+00
4.997675999149578843e+02 1.828762729591037228e+01 4.338271357854474708e+00
4.999817859789205272e+02 2.000618626742086903e+01 4.006154171902358563e+00
5.001767496211300568e+02 1.996497349365936458e+01 4.148131872884929905e+00
4.998886994968843283e+02 1.893187151908042765e+01 4.242023164098249310e+00
4.999089736267883382e+02 2.041955164254816779e+01 4.032715411465246369e+00
4.999391785509044439e+02 1.996762048588777816e+01 4.102177619398931441e+00
5.000945799005621666e+02 1.982808953697363208e+01 3.996625396729562407e+00
5.002456118417320567e+02 1.927895025443734411e+01 4.168168847405882005e+00
4.998418374847252608e+02 2.008281407841647948e+01 4.106328540898410928e+00
4.996456360049941168e+02 1.879243404304473586e+01 4.044695723853950931e+00
5.004515107061738490e+02 1.923476723449221026e+01 4.431150834474907541e+00
5.001622801963818006e+02 1.975708787861082172e+01 4.047038119714962079e+00
5.000633727334323453e+02 1.997663057095720518e+01 4.347575386329848968e+00
5.001548884393536696e+02 2.021022116476998676e+01 4.023669831756601312e+00
5.003324266868511359e+02 1.940199516430669746e+01 4.143782218268978745e+00
5.001177482049214404e+02 1.974555428424478620e+01 4.044252137044650475e+00
4.998032591485969078e+02 1.916119005552310739e+01 3.876397009426832962e+00
5.001598511113642189e+02 2.036376479356857416e+01 4.100825589666844628e+00
5.002092037341679998e+02 1.935670799113432494e+01 4.204786553630738055e+00
4.997998866551638457e+02 1.923005768354986245e+01 4.004715618341649019e+00
5.000791092987063848e+02 1.852076510447417590e+01 4.075500661480517373e+00
5.003324266868511359e+02 1.940199516430669746e+01 4.143782218268978745e+00
4.999399901718217620e+02 1.951512129889007241e+01 4.401686405721703110e+00
5.001337613011169765e+02 1.997446084682900747e+01 4.304305411476826215e+00
4.996300180506498236e+02 2.051330350617348230e+01 4.009672836222703651e+00
5.002006962894334379e+02 2.028244820189477693e+01 4.073460577653489345e+00
5.001788382467942711e+02 1.894037943581924921e+01 4.153913254803502930e+00
4.999862977215471460e+02 1.902663761283634614e+01 4.096613118072773396e+00
5.002201127444050144e+02 1.983316055316614523e+01 4.089943073485967417e+00
