weight logl amplitude offset frequency phase
0.000000000000000000e+00 -1.295174726419875242e+03 3.527979533497078268e+00 8.192121421257883007e-01 5.379950340468799830e+00 5.195731889710599738e+00
0.000000000000000000e+00 -1.290867600487564687e+03 4.581340033999347305e+00 -8.185306883290475177e-01 1.933405404543131478e+00 6.193926608811121781e+00
0.000000000000000000e+00 -1.283257586695405053e+03 4.514059845953121375e+00 1.014834516577765910e+00 1.061366318127911601e+00 4.203286791557772517e+00
0.000000000000000000e+00 -1.282726175852920960e+03 3.941414594124286186e+00 -1.530332180885686455e+00 4.765980527597404759e+00 4.656008550456714801e+00
0.000000000000000000e+00 -1.268868855755071081e+03 3.941137203431011038e+00 7.055607429363965899e-01 3.611857197339513714e+00 2.623119486215417240e+00
0.000000000000000000e+00 -1.267891936980753599e+03 4.715730649177997336e+00 1.724347543922029047e-01 4.465307177607446221e+00 2.496099128414110080e+00
0.000000000000000000e+00 -1.242689631971734116e+03 3.179994119912703532e+00 -1.878016649418838391e+00 3.163354942738101361e+00 2.884572239665049498e+00
0.000000000000000000e+00 -1.231269981510708249e+03 4.217048394053137805e+00 2.737740473698435650e-02 2.111878638784528750e+00 3.735550073629339440e+00
0.000000000000000000e+00 -1.229946399736809326e+03 4.979229602947311761e+00 -6.382738332863100439e-01 2.039025347485581730e+00 1.847715719440888416e+00
0.000000000000000000e+00 -1.224540910523495313e+03 4.590664735166186894e+00 6.337489148631458846e-02 2.776030755017607543e+00 7.309076945878330012e-01
0.000000000000000000e+00 -1.223593383512529726e+03 4.264855416590932258e+00 -1.241321366908015200e+00 5.878222488399644341e+00 5.003489567403401672e+00
0.000000000000000000e+00 -1.222911709609323452e+03 4.355127160404357767e+00 9.753654585959359302e-01 6.876124898786292183e-01 3.860191840222066517e+00
0.000000000000000000e+00 -1.216569065701613454e+03 2.964154554087862437e+00 -1.817781643213961296e+00 1.099323841092682663e+00 5.153800082800247928e+00
0.000000000000000000e+00 -1.215580723317685397e+03 4.328416946152128908e+00 -7.357809021035155439e-02 4.363756359451869571e+00 4.720651311743618628e+00
