weight logl amplitude offset frequency phase
0.000000000000000000e+00 -1.231269981510708249e+03 8.434096788106275611e-01 5.068443511842460891e-01 2.930688434153688737e-01 5.945312593854029659e-01
0.000000000000000000e+00 -1.229946399736809326e+03 9.958459205894624189e-01 3.404315416784224890e-01 2.798227904519239306e-01 2.940730901776150708e-01
0.000000000000000000e+00 -1.224540910523495313e+03 9.181329470332373344e-01 5.158437228715786471e-01 4.138237736395650179e-01 1.163275725375549907e-01
0.000000000000000000e+00 -1.223593383512529726e+03 8.529710833181864960e-01 1.896696582729962000e-01 9.778586342544808296e-01 7.963300973609803712e-01
0.000000000000000000e+00 -1.222911709609323452e+03 8.710254320808714645e-01 7.438413646489839826e-01 3.411136179611440333e-02 6.143686126543417281e-01
0.000000000000000000e+00 -1.216569065701613454e+03 5.928309108175724429e-01 4.555458919650967609e-02 1.089679711077604640e-01 8.202527588850789808e-01
0.000000000000000000e+00 -1.215580723317685397e+03 8.656833892304257594e-01 4.816054774474121114e-01 7.025011562639763563e-01 7.513149908772367436e-01
0.000000000000000000e+00 -1.204822751876606162e+03 8.606290595788418374e-01 7.061270201512089839e-01 8.993261984264311337e-02 7.221119871818616476e-01
0.000000000000000000e+00 -1.201809420764649531e+03 8.698680668418340423e-01 8.305258215660515919e-01 3.406572115048170923e-01 9.036153468462401195e-01
0.000000000000000000e+00 -1.201243920715372951e+03 7.633189946550359428e-01 9.961572266026913480e-01 7.661308708642510235e-01 4.967862852556025333e-01
0.000000000000000000e+00 -1.196203990444620558e+03 9.034492170363238595e-01 2.098249307873132352e-01 8.469128319656108461e-01 6.404546105229219632e-01
0.000000000000000000e+00 -1.192485916017861200e+03 9.003217170965112093e-01 3.753783252184461627e-01 3.337175825733268431e-01 6.493638477115368790e-01
0.000000000000000000e+00 -1.189895563928577076e+03 7.535539028036704057e-01 2.111678034576972562e-01 4.648890411957192770e-01 9.475766081972079036e-01
